id,movie,year,genre,duration,country,director,humor,rhythm,effort,tension,vote,avg_vote
38856,Sixty Six,2006,Comedy,93,Great Britain,Paul Weiland,2,1,0,1,6,10
38908,Demandez la permission aux enfants,2007,Comedy,96,France,Eric Civanyan,1,2,0,0,4,3
38926,Schüleraustausch - Die Französinnen kommen,2006,Comedy,92,Germany,Konrad Sattler,1,2,0,0,4,3
38931,Les aiguilles rouges,2006,Drama,88,France,Jean-François Davy,0,2,2,1,5,7
38949,Inserts,1975,Drama,117,Great Britain,John Byrum,0,2,2,0,7,21
38953,Geomeun jip,2007,Horror,104,South Korea,Terra Shin,2,2,1,2,4,20
38967,Bienvenue chez les Ch'tis,2008,Comedy,106,France,Dany Boon,3,3,1,1,6,221
38971,Eine Liebe im Zeichen des Drachen,2008,Drama,90,Germany,Helmut Metzger,0,2,0,1,3,3
38999,Disco,2008,Comedy,103,France,Fabien Onteniente,1,2,0,1,4,9
39008,Das Inferno - Flammen über Berlin,2007,Action,90,Germany,Rainer Matsutani,1,2,1,2,4,10
39017,Genova,2008,Drama,92,Great Britain,Michael Winterbottom,0,1,0,3,6,33
39019,Der Baader Meinhof Komplex,2008,Drama,150,Germany,Uli Edel,0,3,4,3,6,116
39024,The McKenzie Break,1970,War,108,Great Britain,Lamont Johnson,0,2,0,1,6,11
39027,Home,2008,Comedy,95,France,Ursula Meier,2,3,2,3,7,58
39031,Inga Lindström - Die Farm am Mälarsee,2004,Romantic,90,Germany,Karola Meeder,0,2,0,0,3,10
39034,Rosamunde Pilcher: Aus Liebe und Leidenschaft,2007,Drama,90,Germany,Karl Kases,0,1,1,1,3,10
39035,The Horseman,2008,Thriller,110,Australia,Steven Kastrissios,0,0,0,0,4,4
39045,Jamaica Inn,1939,Thriller,108,Great Britain,Alfred Hitchcock,0,2,0,1,6,53
39061,I Come with the Rain,2008,Thriller,114,France,Tràn Anh Hùng,0,0,0,0,7,8
39066,Jerichow,2009,Drama,93,Germany,Christian Petzold,0,2,2,2,6,8
39078,Stella,2008,Drama,102,France,Sylvie Verheyde,1,2,1,1,7,51
39087,Inga Lindström - Der Weg zu dir,2005,Romantic,90,Germany,Helmut FÃ¶rnbacher,0,0,0,0,3,4
39110,War Requiem,1988,Drama,92,Great Britain,Derek Jarman,0,0,0,0,8,6
39117,Shanghai Baby,2007,Drama,100,Germany,Berengar Pfahl,1,1,0,0,4,7
39121,Die drei Räuber,2007,Animation,75,Germany,Hayo Freitag,3,2,2,3,6,11
39138,Les Plages d'Agnès,2008,Documentary,100,France,Agnés Varda,0,0,0,0,8,16
39140,Inga Lindström - Sprung ins Glück,2005,Drama,90,Germany,Heidi Kranz,0,1,1,1,3,7
39143,Rosamunde Pilcher: Sommer der Liebe,2007,Romantic,90,Germany,Thomas Hezel,0,2,0,0,4,6
39149,Patte blanches,1948,Drama,98,France,Jean Grémillon,0,2,2,2,7,7
39158,Cosa de brujas,2003,Horror,102,Spain,José Miguel Juárez,0,2,0,2,5,12
39161,Un lac,2008,Drama,90,France,Philippe Grandrieux,0,0,0,0,8,20
39167,Inga Lindstrom - Wind über den Schären,2004,Drama,83,Germany,Michael Steinke,0,2,0,0,3,9
39168,My Family and the Other Animals,2005,Comedy,90,Great Britain,Sheree Folkson,2,2,0,0,5,5
39169,Rosamunde Pilcher - Der Mann meiner Traüme,2007,Drama,90,Germany,Dieter Kehler,0,2,0,0,3,7
39171,Das Papst attentat,2008,Thriller,108,Germany,Rainer Matsutani,0,2,0,2,6,3
39223,Mesrine: L'ennemi public n. 1,2008,Gangster,113,France,Jean-François Richet,1,2,2,3,7,142
39224,Filth and Wisdom,2008,Comedy,81,Great Britain,Madonna,2,2,1,0,5,52
39226,OSS 117: Le Caire nid d'espions,2006,Action,99,France,Michel Hazanavicius,1,1,0,0,6,36
39248,How to Lose Friends & Alienate People,2008,Comedy,110,Great Britain,Robert B. Weide,3,2,1,1,6,116
39256,Pour elle,2008,Drama,96,France,Fred Cavayé,0,3,0,2,7,77
39258,Comme les autres,2008,Comedy,90,France,Vincent Garenq,1,2,1,0,5,25
39264,Les mille et une perversions de Felicia,1975,Drama,96,France,Max Pecas,0,0,0,0,5,4
39265,Die Bergkatze,1921,Comedy,79,Germany,Ernst Lubitsch,0,0,0,0,7,19
39271,Welcome to Dongmakgol,2005,Comedy,133,South Korea,Kwang-Hyun Park,0,0,0,0,7,6
39272,This Is the Sea,1997,Drama,104,Ireland,Mary McGuckian,0,2,1,1,5,3
39274,Un petit monastère en Toscane,1988,Documentary,53,France,Otar Iosseliani,0,1,3,0,7,10
39311,Private Moments,2005,Drama,85,Great Britain,Jag Mundhra,0,2,0,0,4,3
39316,Le fond de l'air est rouge,1977,Documentary,180,France,Chris Marker,0,1,4,0,7,6
39330,Il y a longtemps que je t'aime,2008,Drama,115,France,Philippe Claudel,0,2,2,2,7,84
39348,Summer,2008,Drama,83,Great Britain,Kenneth Glenaan,0,2,2,1,6,15
39370,Incendiary,2009,Drama,96,Great Britain,Sharon Maguire,0,2,2,2,5,51
39383,Easy Virtue,1928,Drama,79,Great Britain,Alfred Hitchcock,0,0,0,0,5,21
39386,The Lodger,1927,Thriller,75,Great Britain,Alfred Hitchcock,1,3,2,2,8,74
39387,The Ring,1927,Drama,116,Great Britain,Alfred Hitchcock,1,1,1,0,6,32
39388,Downhill,1927,Drama,80,Great Britain,Alfred Hitchcock,0,0,0,0,6,26
39389,The Farmer's Wife,1928,Comedy,129,Great Britain,Alfred Hitchcock,2,1,1,1,5,26
39390,Champagne,1928,Comedy,86,Great Britain,Alfred Hitchcock,0,0,0,0,5,29
39391,The Manxman,1929,Drama,90,Great Britain,Alfred Hitchcock,0,0,0,0,5,25
39395,Resolution 819,2008,History,95,France,Giacomo Battiato,0,0,0,0,7,4
39420,La chambre des morts,2007,Thriller,115,France,Alfred Lot,0,2,0,2,5,14
39433,Truands,2007,Thriller,107,France,Frédéric Schoendoerffer,0,0,0,0,7,4
39451,The Sender,1982,Horror,91,Great Britain,Roger Christian,0,0,0,0,5,5
39457,And Now the Screaming Starts!,1973,Horror,91,Great Britain,Roy Ward Baker,0,0,0,0,6,10
39458,House of Mortal Sin,1976,Horror,104,Great Britain,Pete Walker,0,0,0,0,7,16
39473,Lol,2009,Comedy,107,France,Lisa Azuelos,2,2,0,0,4,20
39476,Tod für fünf Stimmen,1995,Documentary,59,Germany,Werner Herzog,0,0,0,0,6,8
39486,Dorian Gray,2009,Drama,113,Great Britain,Oliver Parker,1,2,1,2,4,177
39490,Eden Lake,2008,Horror,91,Great Britain,James Watkins,0,1,2,3,6,129
39493,Scènes de crimes,2000,Thriller,100,France,Frédéric Schoendoerffer,0,3,0,3,5,14
39501,Diario de una ninfómana,2008,Erotico,95,Spain,Christian Molina,0,1,1,0,3,79
39538,Ballet Shoes,2007,Drama,90,Great Britain,Sandra Goldbacher,1,2,0,1,5,4
39541,Transporter 3,2008,Action,92,France,Olivier Megaton,0,2,0,1,3,63
39544,The Calcium Kid,2004,Comedy,89,Great Britain,Alex De Rakoff,0,0,0,0,3,4
39551,Alors voilà,1997,Comedy,94,France,Michel Piccoli,1,2,1,0,6,5
39553,C'est pas tout à fait la vie dont j'avais rêvé,2005,Drama,73,France,Michel Piccoli,0,2,2,1,7,4
39554,Me and Orson Welles,2008,Drama,107,Great Britain,Richard Linklater,0,2,1,2,6,27
39556,Bi-mong,2008,Drama,95,South Korea,Kim Ki-duk,0,0,0,0,6,23
39560,Un héros très discret,1996,Drama,107,France,Jacques Audiard,0,0,0,0,7,9
39563,¿Quién puede matar a un niño?,1976,Horror,107,Spain,Narciso Ibáñez Serrador,0,0,0,0,7,42
39616,Die Teufel von Loudun,1969,Musical,108,Germany,Joachim Hess,0,0,0,0,9,3
39623,Bam gua nat,2008,Drama,139,South Korea,Sang-soo Hong,0,1,0,3,7,12
39624,The Edge of Love,2008,Drama,110,Great Britain,John Maybury,0,2,1,1,5,18
39639,Of Time and the City,2008,Documentary,72,Great Britain,Terence Davies,0,0,0,0,7,4
39654,Somers Town,2008,Comedy,75,Great Britain,Shane Meadows,0,0,0,0,7,10
39719,Die Jagd nach dem Schatz der Nibelungen,2008,Adventure,120,Germany,Ralf Huettner,1,2,0,0,5,7
39754,Flashbacks of a Fool,2008,Drama,110,Great Britain,Baillie Walsh,1,2,2,2,6,10
39775,Donkey Punch,2008,Thriller,99,Great Britain,Oliver Blackburn,0,0,0,0,4,8
39782,Lissi und der wilde Kaiser,2007,Animation,85,Germany,Michael Herbig,0,1,0,0,4,13
39786,Little Ashes,2008,Drama,107,Great Britain,Paul Morrison,0,0,0,0,3,4
39832,Virgin Witch,1972,Horror,88,Great Britain,Ray Austin,0,0,0,0,3,8
39848,Till Eulenspiegel,2003,Animation,81,Germany,Eberhard Junkersdorf,1,2,0,1,5,3
39882,Le prestige de la mort,2006,Comedy,75,France,Luc Moullet,2,2,2,1,5,6
39883,Rosamunde Pilcher: Pfeile der Liebe,2007,Romantic,85,Germany,John Delbridge,1,2,0,1,3,5
39905,Le Premier cri,2007,Documentary,99,France,Gilles de Maistre,0,2,4,1,4,7
39939,Bellamy,2009,Crime,110,France,Claude Chabrol,0,2,1,2,6,36
39966,Tous est pardonné,2007,Drama,100,France,Mia Hansen-Løve,0,2,2,1,7,12
40007,Ander,2009,,128,Spain,Roberto Castón,0,0,0,0,7,14
40008,Welcome,2009,Drama,115,France,Philippe Lioret,0,3,5,4,7,206
40032,La barbe bleue,2009,Fantasy,80,France,Catherine Breillat,0,0,0,0,7,3
40044,Geoul sokeuro,2003,Thriller,113,South Korea,Kim Sung-ho,0,3,0,2,5,21
40048,Mesrine: L'ennemi public n° 1,2008,Biography,130,France,Jean-François Richet,1,2,2,3,7,126
40076,Eden Log,2007,Horror,98,France,Franck Vestiel,0,0,0,0,3,4
40119,Crash Kids: Trust No One,2006,Action,90,Germany,Raoul W. Heimrich,0,3,0,1,4,4
40120,Lost City Raiders,2008,Action,90,Germany,Jean de Segonzac,0,2,0,1,3,11
40121,Le grand alibi,2008,Thriller,93,France,Pascal Bonitzer,0,2,1,2,5,43
40139,The Boat That Rocked,2009,Comedy,135,Great Britain,Richard Curtis,4,3,1,1,7,246
40148,Eva,1948,Drama,98,Sweden,Gustaf Molander,0,0,0,0,6,11
40154,La mort de Belle,1961,Thriller,90,France,Edouard Molinaro,0,0,0,0,7,8
40179,Los abrazos rotos,2009,Mélo,127,Spain,Pedro Almodóvar,1,2,2,2,6,180
40187,Taxi 4,2007,Action,91,France,Gérard Krawczyk,1,3,0,0,3,15
40191,In the Loop,2009,Comedy,106,Great Britain,Armando Iannucci,0,0,0,0,5,15
40201,Die Gezeichneten,1922,Drama,84,Germany,Carl Theodor Dreyer,0,0,0,0,6,5
40205,Fuera de carta,2008,Comedy,111,Spain,Nacho G. Velilla,2,2,1,1,6,37
40207,Persécution,2009,Drama,98,France,Patrice Chéreau,0,0,0,0,6,23
40208,Les regrets,2009,Drama,105,France,Cédric Kahn,0,2,0,2,7,3
40209,Coco avant Chanel,2009,Biography,110,France,Anne Fontaine,0,2,0,0,5,43
40245,Tout le plaisir est pour moi,2004,Comedy,82,France,Isabelle Broué,0,0,0,0,5,3
40269,The Skin Game,1931,Drama,77,Great Britain,Alfred Hitchcock,0,1,1,1,5,22
40275,Hellphone,2007,Comedy,98,France,James Huth,1,2,0,0,3,6
40280,The Diary of Anne Frank,2008,Drama,110,Great Britain,Jon Jones,0,2,2,1,4,24
40297,The Match,1999,Comedy,95,Great Britain,Mick Davis,0,0,0,0,7,3
40301,Un prophéte,2009,Drama,155,France,Jacques Audiard,1,3,4,3,8,349
40303,À l'origine,2009,Drama,150,France,Xavier Giannoli,0,0,0,0,7,7
40306,Enter the Void,2009,Drama,161,France,Gaspar Noé,2,3,2,4,7,117
40307,Bakjwi,2009,Drama,133,South Korea,Chan-wook Park,0,0,0,0,7,83
40335,Schatten - Eine nächtliche Halluzination,1923,Drama,90,Germany,Arthur Robison,0,0,0,0,8,11
40337,Les femmes de l'ombre,2008,Drama,117,France,Jean-Paul Salomé,0,2,3,2,6,31
40340,Madeo ,2009,Drama,128,South Korea,Joon-ho Bong,2,2,3,2,7,145
40341,Irene,2009,Drama,83,France,Alain Cavalier,0,2,3,1,6,8
40353,Les beaux gosses,2009,Comedy,90,France,Riad Sattouf,2,2,1,1,6,18
40354,Le roi de l'évasion,2009,Comedy,99,France,Alain Guiraudie,3,3,1,0,7,9
40368,L'armée du crime,2009,Drama,139,France,Robert Guédiguian,0,0,0,0,7,4
40370,Coco Chanel & Igor Stravinsky,2009,Drama,120,France,Jan Kounen,0,2,0,0,5,16
40381,Hierro,2009,Thriller,91,Spain,Gabe Ibáñez,0,0,0,0,6,8
40388,Samson and Delilah,2009,Drama,101,Australia,Warwick Thornton,0,0,0,0,6,4
40457,Look Both Ways ,2005,Drama,100,Australia,Sarah Watt,0,2,3,2,6,26
40463,Wie angelt man sich seine Chefin ,2007,Comedy,90,Germany,Sophie Allet-Coche,1,2,0,0,3,4
40483,Rosamunde Pilcher: Die Liebe ihres Lebens,2006,Romantic,90,Germany,Michael Steinke,0,2,0,1,3,8
40488,Comme un poisson hors de l'eau,1999,Comedy,90,France,Hervé Hadmar,1,2,0,1,3,4
40495,Moon,2009,Sci-Fi,97,Great Britain,Duncan Jones,0,2,3,2,7,464
40503,Rosamunde Pilcher - Wind Uber der See,2007,Romantic,90,Germany,Thomas Herrmann,0,2,0,1,3,9
40505,Home ,2009,Documentary,90,France,Yann Arthus-Bertrand,0,3,4,0,7,21
40516,The Damned United ,2009,Biography,97,Great Britain,Tom Hooper,1,3,2,0,7,137
40529,Wallander. Broderna,2005,Thriller,89,Great Britain,Jorn Faurschou,0,2,0,2,5,5
40536,Familie Sonnenfeld - Glück im Unglück,2007,Comedy,90,Germany,Christine Kabisch,1,2,0,0,3,3
40550,The Sorcerers ,1967,Horror,87,Great Britain,Michael Reeves,0,0,0,0,6,15
40551,Arthur et la vengeance de Maltazard,2009,Animation,93,France,Luc Besson,2,2,0,1,5,23
40552,From Paris with Love,2009,Action,92,France,Pierre Morel,1,3,0,2,4,113
40561,Inga Lindström - Im Sommerhaus,2005,Romantic,87,Germany,Heidi Kranz,0,1,0,1,2,6
40562,Rosamunde Pilcher - Wiedersehen am Fluss,2007,Romantic,90,Germany,Stefan Bartmann,0,0,0,0,2,5
40568,Im Tal der wilden Rosen: Vermächtnis der Liebe,2007,Romantic,90,Germany,Dieter Kehler,0,2,0,1,4,4
40575,Frau im Mond,1929,Drama,163,Germany,Fritz Lang,0,2,2,1,8,36
40579,Las 13 rosas ,2007,Drama,130,Spain,Emilio Martinez-Lazaro,0,2,4,2,6,14
40584,Rosamunde Pilcher - Sieg der Liebe,2007,Romantic,90,Germany,Dieter Kehler,0,2,0,1,3,7
40589,Inga Lindström - Das Geheimnis von Svenaholm ,2006,Drama,88,Germany,John Delbridge,0,2,0,1,4,9
40600,Story,2003,Documentary,87,Germany,Dana Ranga,0,2,3,0,7,4
40604,Five Minutes of Heaven,2009,Thriller,90,Great Britain,Oliver Hirschbiegel,0,0,1,1,6,45
40636,Im Tal der wilden Rosen - Herz im Wind,2007,Romantic,85,Germany,Oliver Dommenget,0,2,0,1,2,3
40640,Rosamunde Pilcher - Flügel der Hoffnung,2007,Romantic,90,Germany,Dieter Kehler,0,2,0,1,3,10
40642,Moonshot ,2009,Drama,90,Great Britain,Richard Dale,0,2,1,2,5,3
40645,Leroy,2007,Comedy,89,Germany,Armin Völckers,1,2,2,1,6,4
40647,Wiedersehen in Verona,2007,Romantic,87,Germany,Dirk Regel,0,2,0,1,4,3
40652,Cosmonaut Polyakov,2007,Documentary,110,Germany,Dana Ranga,0,2,3,0,7,6
40669,The End of the Line,2009,Documentary,82,Great Britain,Rupert Murray,0,2,3,1,8,6
40681,Im Tal der wilden Rosen - Triumph der Liebe,2007,Romantic,88,Germany,Oliver Dommenget,0,2,0,1,3,3
40710,An Education,2009,Drama,100,Great Britain,Lone Scherfig,0,2,0,1,6,111
40715,Balibo,2009,Thriller,90,Australia,Robert Connolly,0,0,0,0,7,3
40726,Im Tal der wilden Rosen - Ritt ins Glück,2007,Romantic,89,Germany,Oliver Dommenget,0,2,0,1,2,3
40730,Inga Lindström - Die Frau am Leuchtturm,2006,Romantic,90,Germany,Andi Niessner,0,2,0,1,3,9
40732,Rosamunde Pilcher: Sommer des Erwachens,2006,Romantic,90,Germany,Dieter Kehler,0,2,0,0,4,3
40743,Sombre,1998,Drama,112,France,Philippe Grandrieux,0,0,0,0,7,14
40746,La vie nouvelle,2002,Drama,102,France,Philippe Grandrieux,0,0,0,0,8,25
40760,Eine Prinzessin zum Verlieben ,2005,Comedy,97,Germany,Franziska Meyer Price,1,2,0,0,5,4
40764,Is Anybody There?,2008,Drama,95,Great Britain,John Crowley,0,0,0,0,5,4
40768,The Bet ,2006,Thriller,92,Australia,Mark Lee,0,2,0,2,6,5
40789,Soul Kitchen,2009,Comedy,99,Germany,Fatih Akin,2,3,1,2,7,243
40793,Im Tal der wilden Rosen - Fluss der Liebe ,2008,Romantic,90,Germany,Oliver Dommenget,0,2,0,2,4,5
40797,Inga Lindström - Inselsommer,2005,Romantic,85,Germany,Karola Meeder,0,2,0,1,4,4
40824,Inga Lindström - Entscheidung am Fluss,2005,Romantic,86,Germany,Oliver Dommenget,0,2,0,1,2,6
40833,Complices,2009,Drama,93,France,Frédéric Mermoud,0,0,0,0,6,5
40846,Creation,2009,Biography,108,Great Britain,Jon Amiel,0,0,0,0,5,22
40875,Rosamunde Pilcher - Nebel über Schloss Kilrush,2007,Romantic,88,Germany,Andi Niessner,0,2,0,1,3,7
40876,Inga Lindström - Auf den Spuren der Liebe ,2006,Romantic,78,Germany,Heidi Kranz,0,2,0,1,2,6
40908,Apan,2009,Drama,81,Sweden,Jesper Ganslandt,0,0,0,0,5,5
40939,Das 100 Millionen Dollar Date ,2007,Drama,90,Germany,Josh Broecker,0,2,0,1,3,4
40943,Im Tal der wilden Rosen: Prüfung des Herzenes,2008,Romantic,89,Germany,Stefan Bartmann,0,2,0,1,4,4
40945,Inga Lindström: Sommertage am Lilja-See,2007,Romantic,90,Germany,John Delbridge,0,2,0,1,2,7
40947,Regreso a Moira ,2006,Horror,80,Spain,Mateo Gil,0,2,0,2,6,20
40951,Die Krähen ,2006,Horror,90,Germany,Edzard Onneken,0,2,0,2,3,4
40952,Adriana et moi ,2007,Comedy,90,France,Williams Crépin,1,2,0,0,5,4
41003,Flickan som lekte med elden ,2009,Thriller,127,Sweden,Daniel Alfredson,0,2,2,2,5,138
41004,Luftslottet som sprängdes ,2009,Thriller,148,Sweden,Daniel Alfredson,0,2,2,2,5,100
41019,Le poulpe,1998,Comedy,100,France,Guillaume Nicloux,0,0,0,0,5,5
41023,Inga Lindström - Hochzeit in Hardingsholm,2008,Drama,90,Germany,Karola Meeder,0,2,0,1,3,8
41028,Zanan bedoone mardan,2009,Drama,95,Germany,Shirin Neshat,0,2,4,2,6,41
41032,Le premier cercle ,2009,Crime,95,France,Laurent Tuel,0,2,0,2,4,45
41033,Películas para no dormir: La habitación del niño ,2006,Horror,77,Spain,Alex de la Iglesia,0,2,0,2,5,29
41042,Partir ,2009,Drama,85,France,Catherine Corsini,0,0,0,0,6,89
41065,Inga Lindström - Sommer der Entscheidung,2008,Drama,78,Germany,Andi Niessner,0,2,0,1,3,7
41075,La culpa,2006,Horror,72,Spain,Narciso Ibáñez Serrador,0,2,0,3,5,15
41082,The Descent: Part 2,2009,Adventure,94,Great Britain,Jon Harris,0,2,0,3,5,12
41110,Le refuge ,2009,Drama,88,France,François Ozon,0,2,2,2,6,58
41113,Berlin Calling,2008,Drama,105,Germany,Hannes Stöhr,0,2,3,1,5,34
41116,Bronson,2008,Drama,92,Great Britain,Nicolas Winding Refn,3,4,3,2,7,283
41122,Saibogujiman kwenchana ,2006,Comedy,105,South Korea,Chan-wook Park,1,1,1,0,7,50
41128,Los cronocrímenes,2007,Sci-Fi,92,Spain,Nacho Vigalondo,0,2,1,3,7,141
41129,Adivina quién soy ,2006,Horror,73,Spain,Enrique Urbizu,0,2,1,3,3,10
41148,Ripley Under Ground,2005,Thriller,101,Germany,Roger Spottiswoode,1,2,0,2,4,17
41151,Senseless,2008,Thriller,93,Great Britain,Simon Hynd,0,0,0,0,5,4
41160,Cuento de navidad ,2005,Horror,71,Spain,Paco Plaza,1,2,0,2,6,22
41169,Vision - Aus dem Leben der Hildegard von Bingen ,2009,Biography,110,Germany,Margarethe Von Trotta,1,2,3,2,7,6
41172,After,2009,Drama,112,Spain,Alberto Rodriguez,0,0,0,0,7,3
41175,The City of Your Final Destination ,2007,Drama,117,Great Britain,James Ivory,0,1,1,1,4,45
41177,City of Violence,2006,Action,92,South Korea,Seung-wan Ryoo,0,0,0,0,7,14
41181,Kérity la maison des contes ,2009,Animation,78,France,Dominique Monféry,1,2,1,1,7,22
41189,Skellig,2009,Drama,102,Great Britain,Annabel Jankel,0,0,0,0,7,4
41204,Cette femme-là,2003,Drama,100,France,Guillaume Nicloux,0,2,1,3,6,24
41265,Bancs publics (Versailles rive droite),2009,,110,France,Bruno Podalydès,0,0,0,0,6,3
41280,The Age of Stupid,2008,Documentary,92,Great Britain,Franny Armstrong,1,2,4,1,8,4
41285,Daylight Robbery ,2008,Action,99,Great Britain,Paris Leonti,0,2,0,1,4,20
41319,Heartless,2009,Drama,90,Great Britain,Philip Ridley,0,2,1,3,5,16
41323,The Children,2008,Horror,84,Great Britain,Tom Shankland,0,0,0,0,6,10
41334,Book of Blood,2008,Drama,96,Great Britain,John Harrison,0,0,0,0,5,3
41337,Doghouse,2009,Comedy,89,Great Britain,Jake West,1,1,0,0,4,4
41341,Dread,2009,Horror,90,Great Britain,Anthony DiBlasi,0,1,1,1,5,8
41352,Le petit Nicolas ,2009,Comedy,91,France,Laurent Tirard,2,2,0,0,6,125
41363,Mataharis,2007,Comedy,100,Spain,Iciar Bollain,0,0,0,0,8,3
41376,Drottningen och jag ,2008,Documentary,90,Sweden,Nahid Persson,0,2,3,0,6,11
41383,Nenette,2010,Documentary,55,France,Nicholas Filibert,0,0,0,0,5,3
41410,Lesbian Vampire Killers,2009,Action,86,Great Britain,Phil Claydon,1,3,0,1,4,4
41430,Harry Brown,2009,Thriller,103,Great Britain,Daniel Barber,0,3,2,3,6,74
41431,Mary and Max,2009,Animation,80,Australia,Adam Elliot,2,3,3,1,7,46
41452,Le héros de la famille,2006,Drama,103,France,Thierry Klifa,2,2,1,0,5,4
41472,Van Diemen's Land,2009,Thriller,104,Australia,Jonathan auf der Heide,0,0,0,0,7,7
41475,Hercule Poirot’s Christmas ,1994,Thriller,100,Great Britain,Edward Bennett,0,0,0,0,6,14
41476,The Murder of Roger Ackroyd,2000,Thriller,103,Great Britain,Andrew Grieve,0,1,0,1,6,15
41477,Murder on the Links,1996,Thriller,94,Great Britain,Andrew Grieve,1,1,1,0,5,10
41478,Dumb Witness,1996,Thriller,103,Great Britain,Edward Bennett,0,0,0,0,6,9
41479,Hickory Dickory Dock,1996,Thriller,103,Great Britain,Andrew Grieve,0,0,0,0,6,5
41480,Lord Edgware Dies,1999,Thriller,120,Great Britain,Brian Farnham,0,0,0,0,5,8
41481,Peril at End House,1990,Thriller,103,Great Britain,Renny Rye,0,0,0,0,7,11
41482,The Adventure of the Egyptian Tomb,1993,Thriller,54,Great Britain,Peter Barber Fleming,0,0,0,0,6,3
41484,The Theft of the Royal Ruby,1991,Thriller,54,Great Britain,Andrew Grieve,0,0,0,0,7,4
41485,Agatha Christie's Poirot: How Does Your Garden Grow?,1991,Thriller,54,Great Britain,Brian Farnham,0,0,0,0,7,3
41491,Five Little Pigs,2003,Thriller,94,Great Britain,Paul Unwin,0,0,0,0,6,17
41492,Sad Cypress,2003,Thriller,94,Great Britain,David Moore,0,0,0,0,5,7
41493,The Mystery of the Blue Train,2005,Thriller,94,Great Britain,Hettie MacDonald,0,0,0,0,5,11
41494,After the Funeral,2005,Thriller,94,Great Britain,Maurice Phillips,0,0,0,0,5,10
41495,Cards on the Table,2005,Thriller,94,Great Britain,Sarah Harding,0,0,0,0,5,13
41496,Taken at the Flood ,2005,Thriller,94,Great Britain,Andy Wilson,0,0,0,0,5,12
41499,The Hollow,2004,Thriller,94,Great Britain,Simon Langton,0,0,0,0,5,11
41514,The Cornish Mystery,1990,Thriller,50,Great Britain,Edward Bennett,0,0,0,0,7,3
41532,The Case of the Missing Will,1992,Thriller,50,Great Britain,John Bruce,0,0,0,0,5,3
41539,The Adventure of the Italian Nobleman,1992,Thriller,50,Great Britain,Brian Farnham,0,0,0,0,6,3
41540,The Chocolate Box,1992,Thriller,50,Great Britain,Ken Grieve,0,0,0,0,6,4
41541,Dead Man's Mirror,1992,Thriller,50,Great Britain,Brian Farnham,0,0,0,0,5,4
41542,The Jewel Robbery at the Grand Metropolitan,1992,Thriller,50,Great Britain,Ken Grieve,0,0,0,0,6,4
41544,The Loved Ones,2009,Horror,84,Australia,Sean Byrne,0,3,0,3,7,45
41596,14 kilómetros,2007,Drama,95,Spain,Gerardo Olivares,0,2,4,1,7,27
41648,Bye Bye Berlusconi!,2006,Comedy,86,Germany,Jan Henrik Stahlberg,0,0,0,0,4,6
41655,Hadewijch,2009,Drama,120,France,Bruno Dumont,0,2,4,3,7,53
41707,Les aventures extraordinaires d'Adèle Blanc-Sec ,2010,Fantasy,107,France,Luc Besson,3,2,1,1,6,152
41742,Hon dansade en sommar,1951,Drama,103,Sweden,Arne Mattsson,0,0,0,0,7,4
41745,Die Abenteuer des Prinzen Achmed ,1926,Animation,65,Germany,Lotte Reiniger,0,0,0,0,8,27
41770,OceanWorld 3D,2009,Documentary,81,Great Britain,Jean-Jacques Mantello,0,2,2,1,5,25
41786,The Chronicles of Narnia. The Voyage of the Dawn Treader,2010,Fantasy,115,Great Britain,Michael Apted,1,2,1,2,5,89
41797,Raza,1942,Drama,113,Spain,José Luis Saenz de Heredia,0,2,2,1,6,11
41800,Banlieue 13 - Ultimatum,2009,Action,101,France,Patrick Alessandrin,0,0,0,0,6,43
41836,44 Inch Chest,2009,Drama,95,Great Britain,Malcolm Venville,1,2,2,2,5,23
41845,Macbeth - La tragedia dell'ambizione,2006,Drama,109,Australia,Geoffrey Wright,0,0,0,0,6,4
41849,De l'autre côté du lit ,2008,Comedy,93,France,Pascale Pouzadoux,1,2,0,0,4,10
41865,Le missionnaire ,2009,Comedy,90,France,Roger Delattre,2,2,0,1,6,55
41866,Unmade Beds,2009,Comedy,92,Great Britain,Alexis Dos Santos,0,0,0,0,3,5
41869,Le dernier vol,2009,Adventure,98,France,Karim Dridi,0,0,0,0,5,16
41871,L'immortel ,2010,Crime,117,France,Richard Berry,0,3,1,3,6,150
41874,R.T.T.,2009,Comedy,88,France,Frédéric Berthe,0,0,0,0,4,6
41888,Castillos de cartón,2009,Drama,94,Spain,Salvador García Ruiz,0,0,0,0,4,16
